,country,year,life_exp,population,pm
1649,HUN,1998,70.5578048780488,10266570.0,23.74
1650,HUN,1999,70.6770731707317,10237530.0,23.43
1651,HUN,2000,71.2463414634146,10210971.0,20.870001
1652,HUN,2001,72.2487804878049,10187576.0,23.17
1653,HUN,2002,72.3487804878049,10158608.0,23.629999
1654,HUN,2003,72.3,10129552.0,24.74
1655,HUN,2004,72.6487804878049,10107146.0,20.690001
1656,HUN,2005,72.6487804878049,10087065.0,21.700001
1657,HUN,2006,73.0975609756098,10071370.0,22.08
1658,HUN,2007,73.1512195121951,10055780.0,15.97
1659,HUN,2008,73.7024390243903,10038188.0,16.15
1660,HUN,2009,73.9048780487805,10022650.0,18.450001
1661,HUN,2010,74.2073170731707,10000023.0,18.76
1662,HUN,2011,74.8585365853659,9971727.0,21.83
1663,HUN,2012,75.0634146341463,9920362.0,18.15
1664,HUN,2013,75.5658536585366,9893082.0,17.559999
1665,HUN,2014,75.7634146341463,9866468.0,15.73
1666,HUN,2015,75.5682926829269,9843028.0,17.43
1667,HUN,2016,76.0634146341464,9814023.0,15.3
1668,HUN,2017,75.8170731707317,9787966.0,17.299999
1669,HUN,2018,76.0658536585366,9775564.0,15.65
