,country,year,life_exp,population,pm
1166,FIN,1998,77.0907317073171,5153498.0,6.77
1167,FIN,1999,77.2912195121951,5165474.0,7.0599999
1168,FIN,2000,77.4658536585366,5176209.0,6.0300002
1169,FIN,2001,77.9658536585366,5188008.0,6.21
1170,FIN,2002,78.119512195122,5200598.0,6.21
1171,FIN,2003,78.3682926829268,5213014.0,6.5799999
1172,FIN,2004,78.7146341463415,5228172.0,6.3200002
1173,FIN,2005,78.8170731707317,5246096.0,6.25
1174,FIN,2006,79.2146341463415,5266268.0,7.3699999
1175,FIN,2007,79.2634146341464,5288720.0,6.5700002
1176,FIN,2008,79.5682926829268,5313399.0,5.75
1177,FIN,2009,79.719512195122,5338871.0,6.1599998
1178,FIN,2010,79.8707317073171,5363352.0,6.9699998
1179,FIN,2011,80.4707317073171,5388272.0,5.8000002
1180,FIN,2012,80.6268292682927,5413971.0,5.9200001
1181,FIN,2013,80.9756097560976,5438972.0,5.3200002
1182,FIN,2014,81.1804878048781,5461512.0,6.2199998
1183,FIN,2015,81.4804878048781,5479531.0,4.77
1184,FIN,2016,81.4292682926829,5495303.0,4.6799998
1185,FIN,2017,81.6317073170732,5508214.0,4.0500002
1186,FIN,2018,81.7341463414634,5515525.0,4.9299998
